,id,name,asins,brand,categories,keys,manufacturer,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username,numReviews,Sentiment_Score
14592,AVphgVaX1cnluZ0-DR74,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2017-05-04T00:00:00.000Z,2017-07-02T14:38:27Z,2017-06-07T08:14:00.000Z,,True,r14592,0.0,5.0,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=29,"Cheap, good always dependable tablet, now just useless words to take up minimum.",cheap good,,,Doof,10966,0
21453,AVqVGWQDv8e3D1O-ldFr,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Black",B018SZT3BK,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers","amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/5538501,amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/b018szt3bk,amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/182378029308,amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/322430145717,841667103037,0841667103037,amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/152627691815,amazon/b018szt3bk,amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/332403091354,amazonfirehd88intablet16gbblackb018szt3bk6thgen2016android/322598029639",Amazon,2017-06-26T00:00:00.000Z,,"2017-08-09T00:00:00Z,2017-08-06T00:00:00Z",,True,r21452,0.0,4.0,http://reviews.bestbuy.com/3545/5538501/reviews.htm?format=embedded&page=13,"Tablet is a bit smaller than I imagined for an 8"" tablet and thin and flimsy (I don't like super thin tablets). The color is a bit washed out and there is no way to make the colors darker or richer. Frustrating that you cannot use Google Play store and the sound is not very loud either. It's ""ok"", I expected it to be better but for simple uses it's fine. Photos are also grainy and faded. It does record in rather low lighting which helps me personally and the battery charge holds a long time. The Tangerine color is also very nice and it's fairly simple to use. Overall, I would have expected a better product, but again for simple use it's ok. Will upgrade to a better product eventually. I was spoiled by my 2013 color Nook.","Nice tablet, not perfect",,,NotImpressed,270,2
32737,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2017-05-18T00:00:00.000Z,2017-09-20T05:35:53Z,"2017-08-25T22:06:28.211Z,2017-08-19T09:35:48.241Z,2017-08-08T17:25:25.202Z,2017-08-06T13:32:57.221Z",,True,r32736,0.0,4.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=111,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=106,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=89,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=87",Needs to have higher internal memory to be better.,Pretty Good,,,Jockser,5056,2
12230,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-03-18T00:00:00.000Z,2017-05-21T03:17:11Z,"2017-04-30T00:22:00.000Z,2017-06-07T08:19:00.000Z",,False,r12230,1.0,3.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=827,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=860","Nice built tablet. You need to note that it has Amazon Store, and no Google Play Store.",Nice Tablet - No Google Play,,,Coopy,10966,3
3320,AVsRjfwAU2_QcyX9PHqe,"All-New Kindle E-reader - Black, 6 Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers,,",B01J2G4VBG,Amazon,"Amazon Devices & Accessories,Amazon Device Accessories,Power Adapters & Cables,Kindle Store,Kindle E-Reader Accessories,Kindle Paperwhite Accessories","0841667120171,841667120171,amazon5wusbofficialoemchargerpoweradapterforfiretabletskindleereaders/b01j2g4vbg",Amazon,2017-09-06T00:00:00.000Z,,2017-12-30T00:00:00Z,,,r3320,,5.0,https://www.amazon.com/product-reviews/B01J2G4VBG/,Works,Works,,,booklover,402,4
3974,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-12-15T00:00:00.000Z,2017-07-02T15:08:06Z,"2017-06-07T08:15:00.000Z,2017-04-30T00:09:00.000Z",,True,r3974,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=417,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=383",Great price fast delivery will be buying from Best Buy again,Amazon kindle,,,Sharon,10966,4
12477,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-03-05T00:00:00.000Z,2017-05-21T03:20:12Z,"2017-04-30T00:22:00.000Z,2017-06-07T08:20:00.000Z",,True,r12477,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=857,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=891","Wife had one for years, she recommended one to a friend for her birthday and her husband purchased this one for her.",Great tablet,,,RonF,10966,4
16847,AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",B018Y23MNM,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets","firekidseditiontablet7displaywifi16gbgreenkidproofcase/b018y23mnm,841667103402,0841667103402,firekidseditiontablet7displaywifi16gbgreenkidproofcase/5026300,amazon/b018y23mnm",Amazon,2017-05-17T00:00:00.000Z,2017-06-21T07:38:14Z,"2017-06-04T02:17:34.019Z,2017-06-03T18:41:49.425Z",,True,r16847,0.0,5.0,"http://reviews.bestbuy.com/3545/5026300/reviews.htm?format=embedded&page=13,http://reviews.bestbuy.com/3545/5026300/reviews.htm?format=embedded&page=12","This is great for kids, it grows up with them, all the apps are good. My kid loves it",Great for kids,,,Pedro,1685,4
29529,AVpfpK8KLJeJML43BCuD,,B01BH83OOM,Amazon Echo,"Featured Brands,Electronics,Amazon Devices,Home,Home Improvement,Home Safety & Security,Home Security,Alarms & Sensors,Smart Home & Home Automation Devices,Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Smart Hubs & Wireless Routers,Smart Hubs,Home, Garage & Office,Smart Home,Voice Assistants,Smart Home & Connected Living,Amazon Tap,Portable Audio,MP3 Accessories,Speakers,Amazon Echo,Electronics Features,TVs & Electronics,Portable Audio & Electronics,MP3 Player Accessories,Home Theater & Audio,Kindle Store,Frys,Electronic Components,Home Automation,Electronics, Tech Toys, Movies, Music,Audio,Bluetooth Speakers","amazonecho/b01bh83oom,amazon/b01bh83oom,amazonamazontapportablebluetoothwifispeakerblack/5097300,amazonamazontapportablebluetoothwifispeakerblack/1001803403,841667107929,0841667107929,amazonamazontapportablebluetoothwifispeakerblack/05743627000p,amazonamazontapportablebluetoothwifispeakerblack/amtap,amazonamazontapportablebluetoothwifispeakerblack/b01bh83oom",Amazon,2016-12-14T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-15T00:00:00Z,2017-05-02T00:00:00Z,2017-05-10T00:00:00Z,2017-06-03T00:00:00Z,2017-08-01T00:00:00Z",,True,r29528,0.0,5.0,"http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=53,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=50,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=48,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=44,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=30,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=31,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=33,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=43",What a terrific device. You can ask it anything and she has an answer. It's small enough to place anywhere so it doesn't look instructive,My new best friend,,,Rigbyabador,636,4
9293,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2017-01-04T00:00:00.000Z,2017-05-21T01:38:35Z,"2017-04-30T00:12:00.000Z,2017-06-07T08:16:00.000Z",,True,r9293,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=280,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=313",I purchased this for a Christmas gift to my niece she is learning a lot from it and it keeps her occupied with the games she loaded to it smart choice for first time tablet and its a great brand,good quality,,,Timmy,10966,4
1606,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2016-12-23T00:00:00.000Z,2017-05-21T06:00:24Z,"2017-04-30T00:44:00.000Z,2017-06-07T09:04:00.000Z",,True,r1606,0.0,5.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=254,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=288",I picked this up as a doorbuster for my father-in-law. He has an Amazon account and can watch the movies he likes.,Great buy!,,,Dave2016,2814,4
7724,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-12-24T00:00:00.000Z,2017-05-21T01:24:14Z,"2017-04-30T00:09:00.000Z,2017-06-07T08:17:00.000Z",,True,r7724,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=344,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=377",last year I bought three for my older grand kids this year I bought one for the younger one and they all love it.,great for your kids,,,waldo,10966,4
4320,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2017-06-03T00:00:00.000Z,2017-06-25T04:21:56Z,"2017-06-03T18:55:00.000Z,2017-06-04T04:28:00.000Z,2017-06-07T08:14:00.000Z",,True,r4320,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=2",My grandson loves his tablet. He recently lost his (we are not sure where) and was so happy to see the new one,Bought for grandson,,,Doubleshot,10966,4
17559,AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2015-08-05T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:34:16.772Z,2017-08-02T19:50:09.528Z,2017-08-02T22:15:05.642Z",,True,r17558,1.0,5.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=390,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=375",This is exactly what I was wanting. It's perfect for what I want and it holds so many books!!,Amazing,,,musicman4288,3176,4
7534,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-12-30T00:00:00.000Z,2017-05-21T01:23:02Z,"2017-04-30T00:09:00.000Z,2017-06-07T08:17:00.000Z",,True,r7534,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=313,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=347",Great Item everyone should keep purchasing from best buy,Great,,,Igotmixes,10966,4
3633,AVqVGZNvQMlgsOJE6eUY,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B00ZV9PXP2,Amazon,"Electronics,iPad & Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,E-Readers & Accessories,E-Readers,Used:Computers Accessories,Used:Tablets,Computers,iPads Tablets,Kindle E-readers,Electronics Features","allnewkindleereaderblack6glarefreetouchscreendisplaywifiincludesspecialoffers/391843532825,allnewkindleereaderblack6glarefreetouchscreendisplaywifiincludesspecialoffers/b00zv9pxp2,0848719083774,allnewkindleereaderblack6glarefreetouchscreendisplaywifiincludesspecialoffers/252974470193,amazon/b00zv9pxp2,848719083774,allnewkindleereaderblack6glarefreetouchscreendisplaywifiincludesspecialoffers/322538285013,allnewkindleereaderblack6glarefreetouchscreendisplaywifiincludesspecialoffers/5442403,allnewkindleereaderblack6glarefreetouchscreendisplaywifiincludesspecialoffers/kier2016bk,allnewkindleereaderblack6glarefreetouchscreendisplaywifiincludesspecialoffers/162691587356,allnewkindleereaderblack6glarefreetouchscreendisplaywifiincludesspecialoffers/1631053",Amazon,2017-07-07T00:00:00.000Z,,"2017-08-31T00:00:00Z,2017-08-09T00:00:00Z,2017-07-31T00:00:00Z,2017-07-26T00:00:00Z,2017-07-09T00:00:00Z,2017-08-02T00:00:00Z,2017-08-01T00:00:00Z",,True,r3633,0.0,5.0,"http://reviews.bestbuy.com/3545/5442403/reviews.htm?format=embedded&page=3,http://reviews.bestbuy.com/3545/5442403/reviews.htm?format=embedded&page=2,http://reviews.bestbuy.com/3545/5442403/reviews.htm?format=embedded","It's exactly what you'd think it would be. No more, no less...a perfect e-reader for traveling and backpacking.",Awesome,,,Updt,212,4
13396,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2017-01-26T00:00:00.000Z,2017-05-21T03:47:33Z,"2017-04-30T00:25:00.000Z,2017-06-07T08:14:00.000Z",,True,r13396,0.0,4.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=130,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=163",It was a gift for christmas. Does everything the expensive ones do,Great tablet,,,Suzy,10966,4
33884,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2016-02-26T00:00:00.000Z,2017-09-20T05:35:52Z,"2017-08-25T21:57:00.661Z,2017-08-19T09:26:12.584Z,2017-08-08T17:29:15.874Z,2017-08-06T13:27:30.716Z",,True,r33883,1.0,5.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=563,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=558,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=541,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=539","We use this to run Kodi. It works perfectly. Far better than the Fire Stick, which we also have.",Good product,,,Connie,5056,4
22573,AVpfl8cLLJeJML43AE3S,"Echo (White),,,
Echo (White),,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2017-07-01T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-08T00:00:00Z,2017-08-15T00:00:00Z,2017-08-01T00:00:00Z",,True,r22572,0.0,5.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=227,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=154,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=159,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=128,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=60,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=67,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=53",Bought this for someone special. Has not been operated much yet.,Fantastic gift.,,,JEGoodson,6619,1
30986,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2017-01-23T00:00:00.000Z,2017-09-20T05:35:55Z,"2017-08-25T22:21:29.092Z,2017-08-19T09:26:39.050Z,2017-08-08T17:25:32.565Z,2017-08-06T13:33:08.759Z",,True,r30985,0.0,5.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=227,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=223,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=205,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=204",This amazon fire tv was a great gift. many movies at your finger tips,Awesome gaget,,,Dooskibear,5056,4
24210,AVpfl8cLLJeJML43AE3S,"Echo (White),,,
Echo (White),,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2017-08-25T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z",,True,r24209,0.0,5.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=124,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=51,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=56,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=25","I bought this to be an assistant for my husband who is in the earlier stages of Alzheimers Dementia. He is able to ask about his schedule, get reminders to take his medicine, and get basic information like time and date. He also requests weather forecasts. Alexa always answers with a pleasant voice no matter how many times the question is asked.",great assistant,,,ksan,6619,3
14581,AVphgVaX1cnluZ0-DR74,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2017-05-12T00:00:00.000Z,2017-07-02T14:38:08Z,2017-06-07T08:14:00.000Z,,True,r14581,0.0,5.0,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=24,My daughter loves this tablet. She doesn't let this thing down. It's really good.,Kids love it,,,tito85monte,10966,3
